rank,base_product,suggested_product,recommendation_basis,commercial_review,location_priority_bucket,location_proximity,priority_bucket,score,base_customer_count,base_order_count,base_product_last_seen_date,base_product_orders_last_12m,base_product_live_title,base_product_url,base_product_url_confidence,base_product_locality,base_product_country,base_product_continent,suggested_customer_count,suggested_product_last_seen_date,suggested_product_orders_last_12m,suggested_product_recent_activity_weight,suggested_product_live_title,suggested_product_url,suggested_product_url_match_score,suggested_product_url_match_gap,suggested_product_url_confidence,suggested_product_locality,suggested_product_country,suggested_product_continent,overlap_customer_count,later_customer_count,later_customer_weighted_12m,post_purchase_rate,same_order_count,same_order_weighted_12m,same_order_rate,phi_coefficient,lift,recency_weighted_score,confidence_flag,suggested_product_url_clean
1,Charlton Athletic Matchday Exp…,Queens Park Rangers (QPR) Matc…,lifetime_overlap,approved_same_city,0,same_city,4,32.95385,2,2,2025-11-25,2,"Charlton Athletic Matchday Experience – The Valley, London",https://homefans.com/product/charlton-athletic-matchday-experience-the-valley-london/,high,London,United Kingdom,Europe,7,2026-03-29,7,10.975343,Queens Park Rangers (QPR) Matchday Experience,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.893,0.649,high,London,United Kingdom,Europe,2,0,0.0,0.0,0,0.0,0.0,0.534199,589.714286,32.95385,medium,https://homefans.com/product/queens-park-rangers-qpr-matchday-experience/
1,Grêmio Matchday Experience,SE Palmeiras Matchday Experien…,lifetime_overlap,approved_same_country,1,same_country,4,68.044566,2,2,2025-07-28,2,Grêmio Matchday Experience,https://homefans.com/product/gremio-matchday-experience/,high,Porto Alegre,Brazil,South America,57,2026-04-13,57,87.380826,SE Palmeiras Matchday Experience with local fan,https://homefans.com/product/se-palmeiras-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.122,0.691,high,São Paulo,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.09173,36.210526,68.044566,low,https://homefans.com/product/se-palmeiras-matchday-experience/
2,Grêmio Matchday Experience,Watch São Paulo FC Live at Mor…,lifetime_overlap,approved_same_country,1,same_country,4,36.744802,2,2,2025-07-28,2,Grêmio Matchday Experience,https://homefans.com/product/gremio-matchday-experience/,high,Porto Alegre,Brazil,South America,21,2026-04-08,21,32.863015,Watch São Paulo FC Live at MorumBIS Stadium,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.216,0.969,high,São Paulo,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.15316,98.285714,36.744802,low,https://homefans.com/product/watch-sao-paulo-fc-live-at-morumbis-stadium/
3,Grêmio Matchday Experience,Experience River Plate Matchda…,later_lifecycle,approved_strong_regional_lifecycle,3,same_continent,1,159.612357,2,2,2025-07-28,2,Grêmio Matchday Experience,https://homefans.com/product/gremio-matchday-experience/,high,Porto Alegre,Brazil,South America,125,2026-04-13,128,200.791785,Experience River Plate Matchday like a local at El Monumental – Shortside Seats,https://homefans.com/product/river-plate-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,2.118,0.5,high,Buenos Aires,Argentina,South America,2,2,2.646576,1.0,0,0.0,0.0,0.124591,33.024,159.612357,high,https://homefans.com/product/river-plate-matchday-experience/
1,Match Day Experience - Veléz S…,San Lorenzo Matchday Experienc…,later_lifecycle,approved_same_city,0,same_city,3,64.663513,2,2,2026-01-08,2,"Match Day Experience – Veléz Sasfield, the Buenos Aires’ modern giant",https://homefans.com/product/velez-sarsfield-match-day-experience/,high,Buenos Aires,Argentina,South America,37,2026-04-13,39,63.816441,San Lorenzo Matchday Experience,https://homefans.com/product/san-lorenzo-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.595,0.055,high,Buenos Aires,Argentina,South America,1,1,1.542466,0.5,0,0.0,0.0,0.114707,55.783784,64.663513,medium,https://homefans.com/product/san-lorenzo-matchday-experience/
1,Matchday and Street Food Tour…,Fenerbahçe Matchday Experience…,same_order_bundle,approved_same_city,0,same_city,2,37.273886,2,2,2025-10-02,2,"Matchday and Street Food Tour with Beşiktaş, Galatasaray and Fenerbahce",https://homefans.com/product/matchday-and-street-food-tour-with-besiktas/,high,Istanbul,Turkey,Europe,3,2025-12-08,3,4.747946,Fenerbahçe Matchday Experience,https://homefans.com/product/fenerbahce-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.67,0.111,high,Istanbul,Turkey,Europe,1,0,0.0,0.0,1,1.471233,0.5,0.407902,688.0,37.273886,medium,https://homefans.com/product/fenerbahce-matchday-experience/
2,Matchday and Street Food Tour…,Fenerbahçe Matchday Experience,later_lifecycle,approved_same_city,0,same_city,3,69.194002,2,2,2025-10-02,2,"Matchday and Street Food Tour with Beşiktaş, Galatasaray and Fenerbahce",https://homefans.com/product/matchday-and-street-food-tour-with-besiktas/,high,Istanbul,Turkey,Europe,42,2026-04-07,45,69.854798,Fenerbahçe Matchday Experience,https://homefans.com/product/fenerbahce-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.67,0.111,high,Istanbul,Turkey,Europe,1,1,1.715068,0.5,0,0.0,0.0,0.107463,49.142857,69.194002,medium,https://homefans.com/product/fenerbahce-matchday-experience/
1,Mexico City: Matchday Experien…,C.D. Guadalajara: Las Chivas M…,later_lifecycle,approved_same_country,1,same_country,3,37.30683,2,2,2025-10-13,2,"Club América Match Day Experience, México City",https://homefans.com/product/club-america-match-day-experience-mexico-city/,high,Mexico City,Mexico,North America,4,2026-02-14,4,6.649315,"C.D. Guadalajara: Las Chivas Matchday experience (@Guadalajara, Mexico)",https://homefans.com/product/c-d-guadalajara-las-chivas-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.956,0.638,high,Guadalajara,Mexico,North America,1,1,1.471233,0.5,0,0.0,0.0,0.353125,516.0,37.30683,medium,https://homefans.com/product/c-d-guadalajara-las-chivas-matchday-experience/
1,Newell’s Old Boys Matchday in…,River Plate Matchday Experienc…,later_lifecycle,approved_same_country,1,same_country,3,89.177685,2,2,2025-12-18,2,Newell’s Old Boys Matchday in Rosario,https://homefans.com/product/newells-matchday-in-rosario/,high,Rosario,Argentina,South America,64,2026-04-11,64,103.358908,River Plate Matchday Experience – short side,https://homefans.com/product/see-river-plate-live-in-el-monumental/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.369,0.048,high,Buenos Aires,Argentina,South America,1,1,1.734247,0.5,0,0.0,0.0,0.08634,32.25,89.177685,medium,https://homefans.com/product/see-river-plate-live-in-el-monumental/
2,Newell’s Old Boys Matchday in…,CA Independiente Local Matchda…,later_lifecycle,approved_same_country,1,same_country,3,68.751231,2,2,2025-12-18,2,Newell’s Old Boys Matchday in Rosario,https://homefans.com/product/newells-matchday-in-rosario/,high,Rosario,Argentina,South America,41,2026-04-13,41,69.630138,CA Independiente Local Matchday Experience,https://homefans.com/product/independiente-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.148,0.922,high,Buenos Aires,Argentina,South America,1,1,1.679452,0.5,0,0.0,0.0,0.108806,50.341463,68.751231,medium,https://homefans.com/product/independiente-local-matchday-experience/
1,Partizan Belgrade Matchday Exp…,Belgrade EuroLeague basketball…,lifetime_overlap,approved_same_city,0,same_city,4,24.854813,2,2,2025-12-05,2,Partizan Belgrade Matchday Experience,https://homefans.com/product/experience-a-partizan-home-game-in-belgrade/,high,Belgrade,Serbia,Europe,5,2025-12-13,5,8.131507,Belgrade EuroLeague basketball matchday experience,https://homefans.com/product/belgrade-euroleague-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,3.275,0.814,high,Belgrade,Serbia,Europe,1,0,0.0,0.0,0,0.0,0.0,0.315729,412.8,24.854813,low,https://homefans.com/product/belgrade-euroleague-experience/
1,Pumas UNAM Football Matchday E…,Club América Match Day Experie…,lifetime_overlap,approved_same_city,0,same_city,4,36.327087,2,2,2025-10-17,2,"Pumas UNAM Match Day Experience, Mexico City",https://homefans.com/product/pumas-unam-match-day-experience-mexico-city/,manual,Mexico City,Mexico,North America,21,2026-03-19,22,32.652056,"Club América Match Day Experience, México City",https://homefans.com/product/club-america-match-day-experience-mexico-city/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.21,0.421,high,Mexico City,Mexico,North America,1,0,0.0,0.0,0,0.0,0.0,0.15316,98.285714,36.327087,low,https://homefans.com/product/club-america-match-day-experience-mexico-city/
1,Rosario Burns: A Weekend in Ar…,Boca Juniors Matchday Like a L…,later_lifecycle,approved_same_country,1,same_country,3,203.924047,2,2,2025-08-10,2,,,,,,,184,2026-04-13,185,297.326031,Boca Juniors Matchday Like a Local at La Bombonera – Long Side Seats with Transport,https://homefans.com/product/boca-juniors-matchday-experience-4/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.438,0.254,high,Buenos Aires,Argentina,South America,1,1,1.350685,0.5,0,0.0,0.0,0.048588,11.217391,203.924047,medium,https://homefans.com/product/boca-juniors-matchday-experience-4/
2,Rosario Burns: A Weekend in Ar…,Experience River Plate Matchda…,later_lifecycle,approved_same_country,1,same_country,3,145.60567,2,2,2025-08-10,2,,,,,,,125,2026-04-13,128,200.791785,Experience River Plate Matchday like a local at El Monumental – Shortside Seats,https://homefans.com/product/river-plate-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.118,0.5,high,Buenos Aires,Argentina,South America,1,1,1.331507,0.5,0,0.0,0.0,0.06035,16.512,145.60567,medium,https://homefans.com/product/river-plate-matchday-experience/
3,Rosario Burns: A Weekend in Ar…,Buenos Aires: The Ultimate Die…,later_lifecycle,approved_same_country,1,same_country,3,42.327706,2,2,2025-08-10,2,,,,,,,15,2026-04-08,15,22.419178,Buenos Aires: The Ultimate Diego Maradona Experience in La Paternal,https://homefans.com/product/diego-maradona-the-ultimate-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_3,3.016,0.942,high,Buenos Aires,Argentina,South America,1,1,1.336986,0.5,0,0.0,0.0,0.181622,137.6,42.327706,medium,https://homefans.com/product/diego-maradona-the-ultimate-experience/
1,The Basque Derby: Athletic Bil…,The Ultimate Bilbao Groundhopp…,later_lifecycle,approved_same_city,0,same_city,3,43.16811,2,2,2026-01-12,2,The Basque Derby: Athletic Bilbao vs Real Sociedad,https://homefans.com/product/the-basque-derby-athletic-bilbao-vs-real-sociedad/,high,Bilbao,Spain,Europe,1,2026-01-22,1,1.778082,The Ultimate Bilbao Groundhopping Experience: 5 Stadiums + 1 Hidden Gem,https://homefans.com/product/where-football-was-forged-a-journey-through-bilbaos-historic-grounds/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.668,1.015,high,Bilbao,Spain,Europe,1,1,1.778082,0.5,0,0.0,0.0,0.707021,2064.0,43.16811,medium,https://homefans.com/product/where-football-was-forged-a-journey-through-bilbaos-historic-grounds/
1,Argentine Stadium Tour – 7 Clu…,CA Independiente Local Matchda…,lifetime_overlap,approved_same_city,0,same_city,4,58.621685,1,1,2025-10-15,1,"Argentine Stadium Tour – 7 Clubs, 1 City, Endless Passion",https://homefans.com/product/argentine-stadium-tour-7-clubs-1-city-endless-passion/,high,Buenos Aires,Argentina,South America,41,2026-04-13,41,69.630138,CA Independiente Local Matchday Experience,https://homefans.com/product/independiente-local-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.148,0.922,high,Buenos Aires,Argentina,South America,1,0,0.0,0.0,0,0.0,0.0,0.155415,100.682927,58.621685,low,https://homefans.com/product/independiente-local-matchday-experience/
1,Belgrade Basketball Experience…,Red Star Matchday Experience w…,lifetime_overlap,approved_same_city,0,same_city,4,31.708403,1,1,2025-12-16,1,Belgrade Basketball Experience: See a Partizan or Red star game with local,https://homefans.com/product/belgrade-basketball-experience-see-a-partizan-or-red-star-game-with-local/,high,Belgrade,Serbia,Europe,9,2026-04-10,10,15.715069,Red Star Matchday Experience with a local,https://homefans.com/product/red-star-matchday-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.77,0.675,high,Belgrade,Serbia,Europe,1,0,0.0,0.0,0,0.0,0.0,0.33301,458.666667,31.708403,low,https://homefans.com/product/red-star-matchday-experience/
2,Belgrade Basketball Experience…,Belgrade EuroLeague basketball…,lifetime_overlap,approved_same_city,0,same_city,4,28.159867,1,1,2025-12-16,1,Belgrade Basketball Experience: See a Partizan or Red star game with local,https://homefans.com/product/belgrade-basketball-experience-see-a-partizan-or-red-star-game-with-local/,high,Belgrade,Serbia,Europe,5,2025-12-13,5,8.131507,Belgrade EuroLeague basketball matchday experience,https://homefans.com/product/belgrade-euroleague-experience/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,3.275,0.814,high,Belgrade,Serbia,Europe,1,0,0.0,0.0,0,0.0,0.0,0.446997,825.6,28.159867,low,https://homefans.com/product/belgrade-euroleague-experience/
1,Brazil Game Experience at Mara…,⭐ Best Rated | Flamengo Matchd…,lifetime_overlap,approved_same_city,0,same_city,4,197.835603,1,1,2025-08-17,1,Brazil Game Experience at Maracanã Stadium with a Local Fan,https://homefans.com/product/brazil-game-experience-at-maracana-stadium-with-a-local-fan/,high,Rio de Janeiro,Brazil,South America,179,2026-04-13,187,308.391772,"⭐ Best Rated | Flamengo Matchday at Maracanã – Tickets, Pre Match Experience & Local Host",https://homefans.com/product/flamengo-match-day-experience-tour/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,1.745,0.708,high,Rio de Janeiro,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.073114,23.061453,197.835603,low,https://homefans.com/product/flamengo-match-day-experience-tour/
1,Breakfast,Hotel Upgrade 4*,same_order_bundle,approved_ancillary_bundle,2,ancillary_bundle,2,42.126192,1,1,2025-09-09,1,Breakfast,https://homefans.com/product/breakfast-2/,high,,,,2,2025-09-09,2,2.786301,Hotel Upgrade,https://homefans.com/product/hotel-upgrade/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.573,0.549,high,,,,1,0,0.0,0.0,1,1.408219,1.0,0.707021,2064.0,42.126192,medium,https://homefans.com/product/hotel-upgrade/
1,FC Barcelona Museum Tour with…,FC Barcelona Matchday Experien…,later_lifecycle,approved_same_city,0,same_city,3,46.703949,1,1,2025-11-14,1,FC Barcelona Museum Tour with Tapas,https://homefans.com/product/fc-barcelona-museum-tour-with-tapas/,high,Barcelona,Spain,Europe,13,2026-04-10,14,23.438354,FC Barcelona Matchday Experience,https://homefans.com/product/%f0%9f%94%b4%f0%9f%94%b5fc-barcelona-matchday-experience-%f0%9f%94%b4%f0%9f%94%b5/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.786,0.416,high,Barcelona,Spain,Europe,1,1,1.619178,1.0,0,0.0,0.0,0.276947,317.538462,46.703949,medium,https://homefans.com/product/%f0%9f%94%b4%f0%9f%94%b5fc-barcelona-matchday-experience-%f0%9f%94%b4%f0%9f%94%b5/
1,FIFA Street football court exp…,Watch Flamengo at Maracanã: Ti…,lifetime_overlap,approved_same_city,0,same_city,4,435.508152,1,1,2025-11-27,1,FIFA Street football court experience + Favela tour,https://homefans.com/product/fifa-street-football-court-experience-favela-tour/,high,Rio de Janeiro,Brazil,South America,429,2026-04-12,437,689.797273,Watch Flamengo at Maracanã: Ticket + Matchday Experience with a Local!,https://homefans.com/product/flamengo-live-at-maracana-stadium/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.452,0.712,high,Rio de Janeiro,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.045708,9.622378,435.508152,low,https://homefans.com/product/flamengo-live-at-maracana-stadium/
2,FIFA Street football court exp…,Experience a Corinthians game…,lifetime_overlap,approved_same_country,1,same_country,4,39.108699,1,1,2025-11-27,1,FIFA Street football court experience + Favela tour,https://homefans.com/product/fifa-street-football-court-experience-favela-tour/,high,Rio de Janeiro,Brazil,South America,20,2026-04-09,20,32.90411,Experience a Corinthians game with a local fan at Arena Corinthians,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_2,2.215,0.821,high,São Paulo,Brazil,South America,1,0,0.0,0.0,0,0.0,0.0,0.223091,206.4,39.108699,low,https://homefans.com/product/experience-a-corinthians-game-with-a-local-fan-at-arena-corinthians/
1,Manchester United Pre-Match Ex…,Fulham Matchday Experience,lifetime_overlap,approved_same_country,1,same_country,4,31.298557,1,1,2026-04-09,1,Manchester United Pre-Match Experience – Old Trafford Build-Up with a Local Fan (No Match Ticket Included),https://homefans.com/product/manchester-united-matchday-experience-in-manchester/,high,Manchester,United Kingdom,Europe,3,2026-04-07,3,5.882192,Fulham Matchday Experience,https://homefans.com/product/watch-live-fulham-at-craven-cottage/?utm_source=klaviyo&utm_medium=email&utm_campaign=post_purchase_upsell&utm_content=upsell_suggestion_1,2.594,0.972,high,London,United Kingdom,Europe,1,0,0.0,0.0,0,0.0,0.0,0.57721,1376.0,31.298557,low,https://homefans.com/product/watch-live-fulham-at-craven-cottage/
